State,Year,Quarter,Type,Name,Registered_users
uttarakhand,2018,3,District,tehri garhwal,23575
uttarakhand,2018,3,District,almora,20152
uttarakhand,2018,3,District,pithoragarh,16483
uttarakhand,2018,3,District,chamoli,14112
uttarakhand,2018,3,District,uttarkashi,10793
uttarakhand,2018,4,District,dehradun,306969
uttarakhand,2018,4,District,haridwar,217634
uttarakhand,2018,4,District,udham singh nagar,200079
uttarakhand,2018,4,District,nainital,98591
uttarakhand,2018,4,District,pauri garhwal,45898
uttarakhand,2018,4,District,tehri garhwal,30089
uttarakhand,2018,4,District,almora,26282
uttarakhand,2018,4,District,pithoragarh,21378
uttarakhand,2018,4,District,chamoli,18391
uttarakhand,2018,4,District,uttarkashi,14114
uttarakhand,2019,1,District,dehradun,369578
uttarakhand,2019,1,District,haridwar,262411
uttarakhand,2019,1,District,udham singh nagar,238514
uttarakhand,2019,1,District,nainital,118824
uttarakhand,2019,1,District,pauri garhwal,56173
uttarakhand,2019,1,District,tehri garhwal,37689
uttarakhand,2019,1,District,almora,33092
uttarakhand,2019,1,District,pithoragarh,26621
uttarakhand,2019,1,District,chamoli,23274
uttarakhand,2019,1,District,uttarkashi,17873
uttarakhand,2019,2,District,dehradun,428353
uttarakhand,2019,2,District,haridwar,299436
uttarakhand,2019,2,District,udham singh nagar,266958
uttarakhand,2019,2,District,nainital,137114
uttarakhand,2019,2,District,pauri garhwal,65607
uttarakhand,2019,2,District,tehri garhwal,45652
uttarakhand,2019,2,District,almora,39593
uttarakhand,2019,2,District,pithoragarh,32308
uttarakhand,2019,2,District,chamoli,28063
uttarakhand,2019,2,District,uttarkashi,21969
uttarakhand,2019,3,District,dehradun,486157
uttarakhand,2019,3,District,haridwar,334619
uttarakhand,2019,3,District,udham singh nagar,292858
uttarakhand,2019,3,District,nainital,153561
uttarakhand,2019,3,District,pauri garhwal,73363
uttarakhand,2019,3,District,tehri garhwal,52090
uttarakhand,2019,3,District,almora,44182
uttarakhand,2019,3,District,pithoragarh,36353
uttarakhand,2019,3,District,chamoli,32036
uttarakhand,2019,3,District,uttarkashi,25151
uttarakhand,2019,4,District,dehradun,537026
uttarakhand,2019,4,District,haridwar,368737
uttarakhand,2019,4,District,udham singh nagar,319839
uttarakhand,2019,4,District,nainital,169212
uttarakhand,2019,4,District,pauri garhwal,81489
uttarakhand,2019,4,District,tehri garhwal,58542
uttarakhand,2019,4,District,almora,49664
uttarakhand,2019,4,District,pithoragarh,40980
uttarakhand,2019,4,District,chamoli,35948
uttarakhand,2019,4,District,uttarkashi,28653
uttarakhand,2020,1,District,dehradun,593420
uttarakhand,2020,1,District,haridwar,408768
uttarakhand,2020,1,District,udham singh nagar,351112
uttarakhand,2020,1,District,nainital,186948
uttarakhand,2020,1,District,pauri garhwal,90270
uttarakhand,2020,1,District,tehri garhwal,66293
uttarakhand,2020,1,District,almora,55964
uttarakhand,2020,1,District,pithoragarh,46554
uttarakhand,2020,1,District,chamoli,40668
uttarakhand,2020,1,District,uttarkashi,32713
uttarakhand,2020,2,District,dehradun,649026
uttarakhand,2020,2,District,haridwar,448939
uttarakhand,2020,2,District,udham singh nagar,383547
uttarakhand,2020,2,District,nainital,206076
uttarakhand,2020,2,District,pauri garhwal,101276
uttarakhand,2020,2,District,tehri garhwal,75996
uttarakhand,2020,2,District,almora,64523
uttarakhand,2020,2,District,pithoragarh,53375
uttarakhand,2020,2,District,chamoli,46467
uttarakhand,2020,2,District,uttarkashi,37671
uttarakhand,2020,3,District,dehradun,711303
uttarakhand,2020,3,District,haridwar,491252
uttarakhand,2020,3,District,udham singh nagar,418390
uttarakhand,2020,3,District,nainital,227497
uttarakhand,2020,3,District,pauri garhwal,112287
uttarakhand,2020,3,District,tehri garhwal,85276
uttarakhand,2020,3,District,almora,72829
uttarakhand,2020,3,District,pithoragarh,60279
uttarakhand,2020,3,District,chamoli,52184
uttarakhand,2020,3,District,uttarkashi,42144
uttarakhand,2020,4,District,dehradun,779564
uttarakhand,2020,4,District,haridwar,537058
uttarakhand,2020,4,District,udham singh nagar,456356
uttarakhand,2020,4,District,nainital,249856
uttarakhand,2020,4,District,pauri garhwal,123892
uttarakhand,2020,4,District,tehri garhwal,94520
uttarakhand,2020,4,District,almora,81020
uttarakhand,2020,4,District,pithoragarh,67024
uttarakhand,2020,4,District,chamoli,58039
uttarakhand,2020,4,District,uttarkashi,46810
uttarakhand,2021,1,District,dehradun,840361
uttarakhand,2021,1,District,haridwar,580532
uttarakhand,2021,1,District,udham singh nagar,492646
uttarakhand,2021,1,District,nainital,269308
uttarakhand,2021,1,District,pauri garhwal,133484
uttarakhand,2021,1,District,tehri garhwal,102085
uttarakhand,2021,1,District,almora,87354
uttarakhand,2021,1,District,pithoragarh,72579
uttarakhand,2021,1,District,chamoli,62779
uttarakhand,2021,1,District,uttarkashi,50696
uttarakhand,2021,2,District,dehradun,898504
uttarakhand,2021,2,District,haridwar,622292
uttarakhand,2021,2,District,udham singh nagar,528392
uttarakhand,2021,2,District,nainital,288162
uttarakhand,2021,2,District,pauri garhwal,143460
uttarakhand,2021,2,District,tehri garhwal,109890
uttarakhand,2021,2,District,almora,94196
uttarakhand,2021,2,District,pithoragarh,78079
uttarakhand,2021,2,District,chamoli,67712
uttarakhand,2021,2,District,uttarkashi,54582
uttarakhand,2021,3,District,dehradun,963594
uttarakhand,2021,3,District,haridwar,669249
uttarakhand,2021,3,District,udham singh nagar,568881
uttarakhand,2021,3,District,nainital,309820
uttarakhand,2021,3,District,pauri garhwal,155054
uttarakhand,2021,3,District,tehri garhwal,119032
uttarakhand,2021,3,District,almora,102118
uttarakhand,2021,3,District,pithoragarh,84476
uttarakhand,2021,3,District,chamoli,73432
uttarakhand,2021,3,District,uttarkashi,59174
uttarakhand,2021,4,District,dehradun,1028085
uttarakhand,2021,4,District,haridwar,716044
uttarakhand,2021,4,District,udham singh nagar,609138
uttarakhand,2021,4,District,nainital,330999
uttarakhand,2021,4,District,pauri garhwal,166482
uttarakhand,2021,4,District,tehri garhwal,127893
uttarakhand,2021,4,District,almora,109803
uttarakhand,2021,4,District,pithoragarh,90791
uttarakhand,2021,4,District,chamoli,78848
uttarakhand,2021,4,District,uttarkashi,63536
uttarakhand,2022,1,District,dehradun,1088710
uttarakhand,2022,1,District,haridwar,760173
uttarakhand,2022,1,District,udham singh nagar,647495
uttarakhand,2022,1,District,nainital,351226
uttarakhand,2022,1,District,pauri garhwal,177248
uttarakhand,2022,1,District,tehri garhwal,136364
uttarakhand,2022,1,District,almora,117262
uttarakhand,2022,1,District,pithoragarh,96837
uttarakhand,2022,1,District,chamoli,84165
uttarakhand,2022,1,District,uttarkashi,67713
uttarakhand,2022,2,District,dehradun,1146386
uttarakhand,2022,2,District,haridwar,802321
uttarakhand,2022,2,District,udham singh nagar,683908
uttarakhand,2022,2,District,nainital,370360
uttarakhand,2022,2,District,pauri garhwal,187078
uttarakhand,2022,2,District,tehri garhwal,144049
uttarakhand,2022,2,District,almora,123856
uttarakhand,2022,2,District,pithoragarh,102347
uttarakhand,2022,2,District,chamoli,88939
uttarakhand,2022,2,District,uttarkashi,71641
uttarakhand,2022,3,District,dehradun,1205785
uttarakhand,2022,3,District,haridwar,846066
uttarakhand,2022,3,District,udham singh nagar,722008
uttarakhand,2022,3,District,nainital,389791
uttarakhand,2022,3,District,pauri garhwal,196481
uttarakhand,2022,3,District,tehri garhwal,151445
uttarakhand,2022,3,District,almora,129898
uttarakhand,2022,3,District,pithoragarh,107498
uttarakhand,2022,3,District,chamoli,93488
uttarakhand,2022,3,District,uttarkashi,75369
uttarakhand,2022,4,District,dehradun,1262999
uttarakhand,2022,4,District,haridwar,887967
uttarakhand,2022,4,District,udham singh nagar,757652
uttarakhand,2022,4,District,nainital,407806
uttarakhand,2022,4,District,pauri garhwal,204585
uttarakhand,2022,4,District,tehri garhwal,157634
uttarakhand,2022,4,District,almora,134730
uttarakhand,2022,4,District,pithoragarh,111983
uttarakhand,2022,4,District,chamoli,97308
uttarakhand,2022,4,District,uttarkashi,78484
uttarakhand,2023,1,District,dehradun,1318049
uttarakhand,2023,1,District,haridwar,928785
uttarakhand,2023,1,District,udham singh nagar,792853
uttarakhand,2023,1,District,nainital,425816
uttarakhand,2023,1,District,pauri garhwal,213655
uttarakhand,2023,1,District,tehri garhwal,164792
uttarakhand,2023,1,District,almora,140885
uttarakhand,2023,1,District,pithoragarh,117070
uttarakhand,2023,1,District,chamoli,101718
uttarakhand,2023,1,District,uttarkashi,82107
uttarakhand,2023,2,District,dehradun,1367275
uttarakhand,2023,2,District,haridwar,965635
uttarakhand,2023,2,District,udham singh nagar,825744
uttarakhand,2023,2,District,nainital,442626
uttarakhand,2023,2,District,pauri garhwal,222967
uttarakhand,2023,2,District,tehri garhwal,172215
uttarakhand,2023,2,District,almora,147376
uttarakhand,2023,2,District,pithoragarh,122297
uttarakhand,2023,2,District,chamoli,106415
uttarakhand,2023,2,District,uttarkashi,85915
uttarakhand,2023,3,District,dehradun,1419173
uttarakhand,2023,3,District,haridwar,1003648
uttarakhand,2023,3,District,udham singh nagar,858970
uttarakhand,2023,3,District,nainital,460046
uttarakhand,2023,3,District,pauri garhwal,232186
uttarakhand,2023,3,District,tehri garhwal,179437
uttarakhand,2023,3,District,almora,153779
uttarakhand,2023,3,District,pithoragarh,127530
uttarakhand,2023,3,District,chamoli,110883
uttarakhand,2023,3,District,uttarkashi,89519
uttarakhand,2023,4,District,dehradun,1466612
uttarakhand,2023,4,District,haridwar,1039146
uttarakhand,2023,4,District,udham singh nagar,890334
uttarakhand,2023,4,District,nainital,476343
uttarakhand,2023,4,District,pauri garhwal,240922
uttarakhand,2023,4,District,tehri garhwal,186005
uttarakhand,2023,4,District,almora,159623
uttarakhand,2023,4,District,pithoragarh,132323
uttarakhand,2023,4,District,chamoli,115112
uttarakhand,2023,4,District,uttarkashi,92982
uttarakhand,2024,1,District,dehradun,1521402
uttarakhand,2024,1,District,haridwar,1079967
uttarakhand,2024,1,District,udham singh nagar,926596
uttarakhand,2024,1,District,nainital,495055
uttarakhand,2024,1,District,pauri garhwal,251419
uttarakhand,2024,1,District,tehri garhwal,194028
uttarakhand,2024,1,District,almora,166660
uttarakhand,2024,1,District,pithoragarh,138218
uttarakhand,2024,1,District,chamoli,120266
uttarakhand,2024,1,District,uttarkashi,97077
uttarakhand,2024,2,District,dehradun,1575668
uttarakhand,2024,2,District,haridwar,1120174
uttarakhand,2024,2,District,udham singh nagar,961363
uttarakhand,2024,2,District,nainital,513541
uttarakhand,2024,2,District,pauri garhwal,260947
uttarakhand,2024,2,District,tehri garhwal,201389
uttarakhand,2024,2,District,almora,173316
uttarakhand,2024,2,District,pithoragarh,143506
uttarakhand,2024,2,District,chamoli,124901
uttarakhand,2024,2,District,uttarkashi,100761
uttarakhand,2024,3,District,dehradun,1587955
uttarakhand,2024,3,District,haridwar,1214585
uttarakhand,2024,3,District,udham singh nagar,992828
uttarakhand,2024,3,District,nainital,517594
uttarakhand,2024,3,District,pauri garhwal,216628
uttarakhand,2024,3,District,tehri garhwal,189713
uttarakhand,2024,3,District,almora,143267
uttarakhand,2024,3,District,pithoragarh,134196
uttarakhand,2024,3,District,chamoli,116505
uttarakhand,2024,3,District,uttarkashi,94223
uttarakhand,2024,4,District,dehradun,1632341
uttarakhand,2024,4,District,haridwar,1248271
uttarakhand,2024,4,District,udham singh nagar,1023155
uttarakhand,2024,4,District,nainital,532824
uttarakhand,2024,4,District,pauri garhwal,222404
uttarakhand,2024,4,District,tehri garhwal,194882
uttarakhand,2024,4,District,almora,147939
uttarakhand,2024,4,District,pithoragarh,138569
uttarakhand,2024,4,District,chamoli,118782
uttarakhand,2024,4,District,uttarkashi,96095
west-bengal,2018,1,District,north twenty four parganas,396980
west-bengal,2018,1,District,kolkata,306503
west-bengal,2018,1,District,murshidabad,187824
west-bengal,2018,1,District,hooghly,148033
west-bengal,2018,1,District,south twenty four parganas,142473
west-bengal,2018,1,District,paschim bardhaman,139310
west-bengal,2018,1,District,howrah,136589
west-bengal,2018,1,District,nadia,136396
west-bengal,2018,1,District,purba medinipur,131380
west-bengal,2018,1,District,paschim medinipur,127203
west-bengal,2018,2,District,north twenty four parganas,572438
west-bengal,2018,2,District,kolkata,431481
west-bengal,2018,2,District,murshidabad,276931
west-bengal,2018,2,District,hooghly,221090
west-bengal,2018,2,District,south twenty four parganas,214056
west-bengal,2018,2,District,nadia,209683
west-bengal,2018,2,District,paschim bardhaman,203750
west-bengal,2018,2,District,howrah,198699
west-bengal,2018,2,District,purba medinipur,195830
west-bengal,2018,2,District,paschim medinipur,185542
west-bengal,2018,3,District,north twenty four parganas,722572
west-bengal,2018,3,District,kolkata,548600
west-bengal,2018,3,District,murshidabad,335935
west-bengal,2018,3,District,south twenty four parganas,284988
west-bengal,2018,3,District,hooghly,280640
west-bengal,2018,3,District,nadia,262694
west-bengal,2018,3,District,howrah,255445
west-bengal,2018,3,District,purba medinipur,252759
west-bengal,2018,3,District,paschim bardhaman,251021
west-bengal,2018,3,District,paschim medinipur,238405
west-bengal,2018,4,District,north twenty four parganas,946634
west-bengal,2018,4,District,kolkata,721653
west-bengal,2018,4,District,murshidabad,417114
west-bengal,2018,4,District,hooghly,400360
west-bengal,2018,4,District,south twenty four parganas,398349
west-bengal,2018,4,District,howrah,339192
west-bengal,2018,4,District,nadia,325690
west-bengal,2018,4,District,purba medinipur,323889
west-bengal,2018,4,District,paschim medinipur,304068
west-bengal,2018,4,District,paschim bardhaman,302594
west-bengal,2019,1,District,north twenty four parganas,1130983
west-bengal,2019,1,District,kolkata,868126
west-bengal,2019,1,District,south twenty four parganas,487180
west-bengal,2019,1,District,hooghly,480952
west-bengal,2019,1,District,murshidabad,478812
west-bengal,2019,1,District,howrah,410583
west-bengal,2019,1,District,purba medinipur,389583
west-bengal,2019,1,District,nadia,385179
west-bengal,2019,1,District,paschim medinipur,361979
west-bengal,2019,1,District,paschim bardhaman,349928
west-bengal,2019,2,District,north twenty four parganas,1312362
west-bengal,2019,2,District,kolkata,1014406
west-bengal,2019,2,District,south twenty four parganas,579599
west-bengal,2019,2,District,hooghly,557946
west-bengal,2019,2,District,murshidabad,548604
west-bengal,2019,2,District,howrah,480813
west-bengal,2019,2,District,purba medinipur,448850
west-bengal,2019,2,District,nadia,447979
west-bengal,2019,2,District,paschim medinipur,411877
west-bengal,2019,2,District,paschim bardhaman,395259
west-bengal,2019,3,District,north twenty four parganas,1478650
west-bengal,2019,3,District,kolkata,1138965
west-bengal,2019,3,District,south twenty four parganas,659919
west-bengal,2019,3,District,hooghly,624518
west-bengal,2019,3,District,murshidabad,622422
west-bengal,2019,3,District,howrah,540552
west-bengal,2019,3,District,purba medinipur,504142
west-bengal,2019,3,District,nadia,502635
west-bengal,2019,3,District,paschim medinipur,455417
west-bengal,2019,3,District,paschim bardhaman,438438
west-bengal,2019,4,District,north twenty four parganas,1638605
west-bengal,2019,4,District,kolkata,1238698
west-bengal,2019,4,District,murshidabad,750671
west-bengal,2019,4,District,south twenty four parganas,741375
west-bengal,2019,4,District,hooghly,694972
west-bengal,2019,4,District,howrah,597553
west-bengal,2019,4,District,purba medinipur,573088
west-bengal,2019,4,District,nadia,571859
west-bengal,2019,4,District,paschim medinipur,520047
west-bengal,2019,4,District,paschim bardhaman,492425
west-bengal,2020,1,District,north twenty four parganas,1789973
west-bengal,2020,1,District,kolkata,1336585
west-bengal,2020,1,District,murshidabad,830132
west-bengal,2020,1,District,south twenty four parganas,820857
west-bengal,2020,1,District,hooghly,755631
west-bengal,2020,1,District,howrah,654600
west-bengal,2020,1,District,nadia,633794
west-bengal,2020,1,District,purba medinipur,632173
west-bengal,2020,1,District,paschim medinipur,572195
west-bengal,2020,1,District,paschim bardhaman,538224
west-bengal,2020,2,District,north twenty four parganas,1966125
west-bengal,2020,2,District,kolkata,1454772
