State,Year,Quarter,Type,Name,Transaction_count,Transaction_amount
west-bengal,2018,4,District,birbhum,4639212,6605150572.181274
west-bengal,2018,4,District,north twenty four parganas,4412163,5106478584.138981
west-bengal,2018,4,District,murshidabad,2771908,2073820544.6702852
west-bengal,2018,4,District,hooghly,2105799,1620745549.3092494
west-bengal,2018,4,District,south twenty four parganas,1839620,1674747743.946566
west-bengal,2018,4,District,bankura,1674744,830580184.9676104
west-bengal,2018,4,District,paschim medinipur,1645590,1540090393.616658
west-bengal,2018,4,District,purba medinipur,1603344,1962876573.009977
west-bengal,2018,4,District,nadia,1602207,1483069809.77854
west-bengal,2019,1,District,kolkata,9807639,12332944237.04475
west-bengal,2019,1,District,north twenty four parganas,6016538,6234416494.557014
west-bengal,2019,1,District,birbhum,5081745,6063627232.544631
west-bengal,2019,1,District,murshidabad,2701331,2435341320.8521204
west-bengal,2019,1,District,purba bardhaman,2576757,2102277082.1985483
west-bengal,2019,1,District,hooghly,2488635,2045644142.3086185
west-bengal,2019,1,District,south twenty four parganas,2381496,2207352520.777785
west-bengal,2019,1,District,purba medinipur,2175167,2426138102.1437855
west-bengal,2019,1,District,paschim medinipur,2056170,1976806857.5443428
west-bengal,2019,1,District,nadia,1878230,1674723468.0591764
west-bengal,2019,2,District,kolkata,13259522,17260848900.77318
west-bengal,2019,2,District,north twenty four parganas,6157371,7197223705.950621
west-bengal,2019,2,District,purba bardhaman,4174535,4375901182.135069
west-bengal,2019,2,District,hooghly,2379459,2442336673.6144834
west-bengal,2019,2,District,murshidabad,2301748,2744461154.3824716
west-bengal,2019,2,District,paschim bardhaman,2145729,2557384605.140711
west-bengal,2019,2,District,south twenty four parganas,2092814,2437194676.6534767
west-bengal,2019,2,District,purba medinipur,1850677,2439996733.7922893
west-bengal,2019,2,District,howrah,1740780,2186684125.294092
west-bengal,2019,2,District,nadia,1702468,1996301068.112169
west-bengal,2019,3,District,kolkata,16306691,21451201632.248753
west-bengal,2019,3,District,north twenty four parganas,8854937,9351811604.762173
west-bengal,2019,3,District,purba bardhaman,5809301,5357582349.263203
west-bengal,2019,3,District,murshidabad,4494100,3474157884.9006653
west-bengal,2019,3,District,hooghly,3690825,3088441313.2360687
west-bengal,2019,3,District,paschim bardhaman,3088578,3179774211.0084143
west-bengal,2019,3,District,south twenty four parganas,2784616,2980743400.200357
west-bengal,2019,3,District,purba medinipur,2642814,2923218852.733621
west-bengal,2019,3,District,nadia,2571191,2474590164.314495
west-bengal,2019,3,District,paschim medinipur,2347260,2190157100.6562915
west-bengal,2019,4,District,kolkata,21917627,26475748918.32508
west-bengal,2019,4,District,north twenty four parganas,10387653,10930067930.509941
west-bengal,2019,4,District,purba bardhaman,9422447,6518176227.12306
west-bengal,2019,4,District,bankura,6055533,1977857278.9550972
west-bengal,2019,4,District,murshidabad,5467828,4214583776.974844
west-bengal,2019,4,District,paschim bardhaman,5025410,4100414909.372712
west-bengal,2019,4,District,hooghly,4540564,3763712816.9060802
west-bengal,2019,4,District,birbhum,4269094,1949145295.0043097
west-bengal,2019,4,District,paschim medinipur,4095923,2924786112.5345197
west-bengal,2019,4,District,purba medinipur,3988434,3949509409.870963
west-bengal,2020,1,District,kolkata,18756562,33530346186.636322
west-bengal,2020,1,District,north twenty four parganas,9836478,12633823318.181566
west-bengal,2020,1,District,hooghly,3231486,3828835634.458941
west-bengal,2020,1,District,south twenty four parganas,3069175,4200261969.458927
west-bengal,2020,1,District,murshidabad,3036374,4375324882.318404
west-bengal,2020,1,District,paschim bardhaman,3018166,4107372380.2677307
west-bengal,2020,1,District,purba medinipur,3016163,4413323999.166389
west-bengal,2020,1,District,paschim medinipur,2731293,3365470258.0827594
west-bengal,2020,1,District,nadia,2617674,3333078525.009944
west-bengal,2020,1,District,bankura,2512191,1888506492.2303813
west-bengal,2020,2,District,kolkata,12981198,28320831275.65245
west-bengal,2020,2,District,north twenty four parganas,7957303,11928129304.115803
west-bengal,2020,2,District,south twenty four parganas,3450717,5442972838.147334
west-bengal,2020,2,District,hooghly,3388361,4695101065.364115
west-bengal,2020,2,District,purba medinipur,2954606,5035068653.193295
west-bengal,2020,2,District,murshidabad,2954461,5450083954.846977
west-bengal,2020,2,District,howrah,2820336,4464236054.831258
west-bengal,2020,2,District,nadia,2630360,4208804458.517461
west-bengal,2020,2,District,paschim medinipur,2623659,4138122881.2119293
west-bengal,2020,2,District,paschim bardhaman,2283471,3594187323.2869277
west-bengal,2020,3,District,kolkata,20532488,47965864187.61055
west-bengal,2020,3,District,north twenty four parganas,10658639,18116407316.286606
west-bengal,2020,3,District,howrah,5455673,11044292828.999893
west-bengal,2020,3,District,south twenty four parganas,4527471,7893878132.233324
west-bengal,2020,3,District,hooghly,4366382,7181724884.281664
west-bengal,2020,3,District,murshidabad,4140812,8701630173.801966
west-bengal,2020,3,District,purba medinipur,4082398,8104060674.844238
west-bengal,2020,3,District,nadia,3385474,6356294160.880415
west-bengal,2020,3,District,paschim medinipur,3217002,5676916986.305134
west-bengal,2020,3,District,paschim bardhaman,2824660,4923778139.11113
west-bengal,2020,4,District,kolkata,21348317,48043058849.4187
west-bengal,2020,4,District,north twenty four parganas,15401013,26342979950.47347
west-bengal,2020,4,District,howrah,6331177,12928867889.090427
west-bengal,2020,4,District,south twenty four parganas,5935781,11173760728.635761
west-bengal,2020,4,District,hooghly,5674060,9909266975.59495
west-bengal,2020,4,District,murshidabad,5387550,12347537122.902393
west-bengal,2020,4,District,purba medinipur,5289421,11253380562.116867
west-bengal,2020,4,District,nadia,4552049,9153167135.604681
west-bengal,2020,4,District,paschim medinipur,4192666,7873236339.018047
west-bengal,2020,4,District,paschim bardhaman,3911566,6878396003.007269
west-bengal,2021,1,District,kolkata,33156725,67772051033.458176
west-bengal,2021,1,District,north twenty four parganas,15695125,27895823531.579113
west-bengal,2021,1,District,howrah,9971593,19433078118.20204
west-bengal,2021,1,District,murshidabad,6771948,16548543048.893997
west-bengal,2021,1,District,south twenty four parganas,5599480,12117504304.189785
west-bengal,2021,1,District,hooghly,5418241,10168468111.111834
west-bengal,2021,1,District,purba medinipur,5365020,12827859644.822784
west-bengal,2021,1,District,nadia,4539314,9862089010.152363
west-bengal,2021,1,District,paschim bardhaman,4191623,7560655964.1510105
west-bengal,2021,1,District,paschim medinipur,4172851,8823590467.006695
west-bengal,2021,2,District,kolkata,41726247,80954850438.57185
west-bengal,2021,2,District,north twenty four parganas,17258291,30414821772.928673
west-bengal,2021,2,District,howrah,12238810,22440665027.606167
west-bengal,2021,2,District,murshidabad,8602251,19996935608.243378
west-bengal,2021,2,District,south twenty four parganas,6661813,13398529483.673185
west-bengal,2021,2,District,purba medinipur,6418522,15155067721.273426
west-bengal,2021,2,District,hooghly,6360194,11614334146.67925
west-bengal,2021,2,District,nadia,5524174,11227582723.377321
west-bengal,2021,2,District,paschim medinipur,5051834,10303513378.79989
west-bengal,2021,2,District,paschim bardhaman,4893774,8731262893.729904
west-bengal,2021,3,District,kolkata,55166796,108533947842.03369
west-bengal,2021,3,District,north twenty four parganas,22393657,40621221621.04847
west-bengal,2021,3,District,howrah,15377518,27653090450.95542
west-bengal,2021,3,District,murshidabad,10931440,25748905389.53725
west-bengal,2021,3,District,south twenty four parganas,8148035,17003261364.446453
west-bengal,2021,3,District,purba medinipur,7833998,18432252642.503994
west-bengal,2021,3,District,hooghly,7784199,14865078300.05121
west-bengal,2021,3,District,nadia,6912466,15091309342.981657
west-bengal,2021,3,District,paschim bardhaman,6486598,11454626096.90325
west-bengal,2021,3,District,paschim medinipur,6258901,12581282827.778063
west-bengal,2021,4,District,kolkata,65708533,131156784692.10446
west-bengal,2021,4,District,north twenty four parganas,28006815,51407780867.21379
west-bengal,2021,4,District,howrah,20261475,36416694059.9693
west-bengal,2021,4,District,murshidabad,13422646,33656929004.291046
west-bengal,2021,4,District,south twenty four parganas,9996197,22549554717.599293
west-bengal,2021,4,District,purba medinipur,9886889,23874294119.021557
west-bengal,2021,4,District,hooghly,9342381,18914851063.97778
west-bengal,2021,4,District,nadia,8591598,19373295943.918587
west-bengal,2021,4,District,paschim bardhaman,8475007,15264204423.795567
west-bengal,2021,4,District,paschim medinipur,7894026,16639425790.500774
west-bengal,2022,1,District,kolkata,76392752,155417783792.6444
west-bengal,2022,1,District,north twenty four parganas,31930105,59661500584.75365
west-bengal,2022,1,District,howrah,23702322,44110902969.5602
west-bengal,2022,1,District,murshidabad,15588410,41140892341.13233
west-bengal,2022,1,District,purba medinipur,11506248,28979875250.478428
west-bengal,2022,1,District,south twenty four parganas,11243229,26965356873.85303
west-bengal,2022,1,District,hooghly,10497390,21694250432.038437
west-bengal,2022,1,District,nadia,9791890,22740547217.901745
west-bengal,2022,1,District,paschim bardhaman,9783656,17440405834.011703
west-bengal,2022,1,District,paschim medinipur,9156926,20055779613.652466
west-bengal,2022,2,District,kolkata,94525113,185459902953.69675
west-bengal,2022,2,District,north twenty four parganas,39542212,71420194039.6632
west-bengal,2022,2,District,howrah,26848389,48444965297.30553
west-bengal,2022,2,District,murshidabad,18656132,48239202742.472496
west-bengal,2022,2,District,purba medinipur,13947269,33925841807.925117
west-bengal,2022,2,District,south twenty four parganas,13499039,31391822584.21167
west-bengal,2022,2,District,hooghly,12160484,24931277877.504135
west-bengal,2022,2,District,paschim bardhaman,12056490,21013580033.32985
west-bengal,2022,2,District,nadia,11642703,26531299344.80262
west-bengal,2022,2,District,paschim medinipur,10862436,23376063738.33557
west-bengal,2022,3,District,kolkata,120867251,228807547826.57977
west-bengal,2022,3,District,north twenty four parganas,42344992,74652935807.86075
west-bengal,2022,3,District,purba bardhaman,20249092,40044086165.08384
west-bengal,2022,3,District,murshidabad,16636159,41049036364.09509
west-bengal,2022,3,District,paschim bardhaman,15109046,25748234622.339317
west-bengal,2022,3,District,south twenty four parganas,14502793,31586404198.654728
west-bengal,2022,3,District,howrah,13939023,29120246801.022976
west-bengal,2022,3,District,hooghly,13048364,26244376624.64439
west-bengal,2022,3,District,purba medinipur,13027140,30572829916.26252
west-bengal,2022,3,District,maldah,12459741,26922829611.83763
west-bengal,2022,4,District,kolkata,151040298,280225478481.87036
west-bengal,2022,4,District,north twenty four parganas,46582002,78365452742.73929
west-bengal,2022,4,District,purba bardhaman,23613560,46348665186.57487
west-bengal,2022,4,District,paschim bardhaman,17178715,29105384315.98274
west-bengal,2022,4,District,murshidabad,16453907,41173539931.74539
west-bengal,2022,4,District,south twenty four parganas,15651650,33736981975.122284
west-bengal,2022,4,District,purba medinipur,14484229,33099490372.24874
west-bengal,2022,4,District,hooghly,13931352,27554087254.549385
west-bengal,2022,4,District,howrah,13350090,27937855668.57577
west-bengal,2022,4,District,paschim medinipur,12768161,25216806019.74122
west-bengal,2023,1,District,north twenty four parganas,82336235,134391026103.0
west-bengal,2023,1,District,kolkata,58702328,107217313481.0
west-bengal,2023,1,District,murshidabad,29388371,73086314736.0
west-bengal,2023,1,District,south twenty four parganas,28211385,61475192574.0
west-bengal,2023,1,District,purba medinipur,25649966,58534578130.0
west-bengal,2023,1,District,hooghly,23858120,46906829867.0
west-bengal,2023,1,District,howrah,23083776,47827266728.0
west-bengal,2023,1,District,paschim medinipur,22338770,43484869208.0
west-bengal,2023,1,District,paschim bardhaman,22192434,34627175276.0
west-bengal,2023,1,District,nadia,22167436,48250853413.0
west-bengal,2023,2,District,north twenty four parganas,96628528,151571700376.0
west-bengal,2023,2,District,kolkata,67649153,116559452847.0
west-bengal,2023,2,District,murshidabad,35310718,82718719673.0
west-bengal,2023,2,District,south twenty four parganas,33239786,68370869540.0
west-bengal,2023,2,District,purba medinipur,30724502,65958992755.0
west-bengal,2023,2,District,hooghly,27753013,52098664362.0
west-bengal,2023,2,District,howrah,27156689,53521241869.0
west-bengal,2023,2,District,paschim medinipur,26646934,49071906041.0
west-bengal,2023,2,District,nadia,26194658,54103857184.0
west-bengal,2023,2,District,paschim bardhaman,26104521,38880657302.0
west-bengal,2023,3,District,north twenty four parganas,113910456,166844566801.0
west-bengal,2023,3,District,kolkata,80296436,130109928950.0
west-bengal,2023,3,District,murshidabad,41360216,85165951696.0
west-bengal,2023,3,District,south twenty four parganas,38719555,71124947936.0
west-bengal,2023,3,District,purba medinipur,34244893,68137175692.0
west-bengal,2023,3,District,hooghly,32021392,56242231460.0
west-bengal,2023,3,District,howrah,31734226,58002367148.0
west-bengal,2023,3,District,paschim bardhaman,30585672,43403489161.0
west-bengal,2023,3,District,paschim medinipur,30418455,50431768074.0
west-bengal,2023,3,District,nadia,30146530,57878690097.0
west-bengal,2023,4,District,north twenty four parganas,128343164,186466249070.0
west-bengal,2023,4,District,kolkata,89301671,144473684080.0
west-bengal,2023,4,District,murshidabad,50879757,105157575181.0
west-bengal,2023,4,District,south twenty four parganas,46005273,84336068028.0
west-bengal,2023,4,District,purba medinipur,40572042,79819903794.0
west-bengal,2023,4,District,hooghly,36891845,64164679961.0
west-bengal,2023,4,District,howrah,36819833,66863193097.0
west-bengal,2023,4,District,nadia,36242432,68795681276.0
west-bengal,2023,4,District,paschim medinipur,35655256,59683038663.0
west-bengal,2023,4,District,paschim bardhaman,35429318,49952764850.0
west-bengal,2024,1,District,north twenty four parganas,139181072,203076605812.0
west-bengal,2024,1,District,kolkata,93663346,150555656616.0
west-bengal,2024,1,District,murshidabad,62785121,130645143561.0
west-bengal,2024,1,District,south twenty four parganas,53004493,99042908092.0
west-bengal,2024,1,District,purba medinipur,46212626,92373546681.0
west-bengal,2024,1,District,maldah,42299563,76716033762.0
west-bengal,2024,1,District,nadia,42154481,79030136775.0
west-bengal,2024,1,District,howrah,41536962,75162392138.0
west-bengal,2024,1,District,hooghly,40874089,71315720048.0
west-bengal,2024,1,District,paschim medinipur,40845488,69400103434.0
west-bengal,2024,2,District,north twenty four parganas,158661426,219127154148.0
west-bengal,2024,2,District,kolkata,104070161,154160580621.0
west-bengal,2024,2,District,murshidabad,77009854,145354999479.0
west-bengal,2024,2,District,south twenty four parganas,61589198,105436946986.0
west-bengal,2024,2,District,purba medinipur,55342585,98897892001.0
west-bengal,2024,2,District,maldah,52271735,90432057728.0
west-bengal,2024,2,District,nadia,49543213,85889425747.0
west-bengal,2024,2,District,howrah,48742679,79695880310.0
west-bengal,2024,2,District,paschim medinipur,47935332,75667036301.0
west-bengal,2024,2,District,hooghly,47725642,77285792203.0
west-bengal,2024,3,District,north twenty four parganas,178475280,236109563711.0
west-bengal,2024,3,District,kolkata,119098578,171831085257.0
west-bengal,2024,3,District,murshidabad,82886215,140730755678.0
west-bengal,2024,3,District,south twenty four parganas,65958583,104164399421.0
west-bengal,2024,3,District,howrah,59633466,93053247695.0
west-bengal,2024,3,District,purba medinipur,59353613,100839382780.0
west-bengal,2024,3,District,nadia,55979410,93001977073.0
west-bengal,2024,3,District,malda,55705438,88662367325.0
